category,name,latitude,longitude,Zipcode
parking,Unnamed,40.9772559,-121.5580159,96016
parking,Unnamed,35.9040476,-121.4611993,
parking,Unnamed,35.9055687,-121.4622604,
parking,Unnamed,35.8360029,-121.3918786,
parking,Blackwood Canyon SNO-Park,39.1140331,-120.158582,96141
parking,Unnamed,35.7189827,-118.4348601,93285
hotel,Residence Inn San Diego Downtown/Bayfront,32.716881,-117.172031,92101
supermarket,San Marcos Market,33.1436138,-117.1658426,92096
supermarket,Lucky,37.6822024,-122.127139,94580
parking,Unnamed,35.8521347,-118.5169532,
supermarket,Ralphs,34.257992,-118.5983606,91311
parking,Unnamed,34.2764114,-118.8883504,93021
parking,Unnamed,37.3146705,-118.1811811,
parking,Unnamed,38.1226732,-122.2590716,94590
parking,Unnamed,34.5797849,-119.9575337,
parking,Unnamed,34.0350754,-116.1079419,
parking,Unnamed,33.8740625,-118.0932937,90703
parking,Unnamed,37.5156903,-118.7125123,
supermarket,Pala Mesa Market,33.3326131,-117.1620916,
parking,Unnamed,37.8096157,-122.2015918,94602
supermarket,Cardenas,33.5548652,-117.19527,92562
parking,Unnamed,34.6488237,-119.3853635,
parking,Unnamed,34.6647435,-119.3747818,
parking,Unnamed,34.6639249,-119.3732187,
parking,Unnamed,34.6607568,-119.375563,
parking,Unnamed,34.6579549,-119.3777356,
hotel,Unnamed,33.1643694,-117.344145,92008
hotel,The Westin Carlsbad Resort & Spa,33.1295138,-117.3089164,92008
parking,Unnamed,33.823811,-116.5314457,99262
parking,Unnamed,34.0087567,-118.4130482,90066
hotel,Unnamed,32.8521688,-117.2571827,92037
parking,Unnamed,34.0442125,-117.3320897,92324
parking,Unnamed,33.985371,-117.3064083,92521
parking,Unnamed,33.9810367,-117.2902662,92557
parking,Unnamed,33.9660031,-117.2653801,92557
parking,Unnamed,33.9677273,-117.2658869,92557
parking,Unnamed,33.2235283,-116.7527911,92070
parking,Unnamed,33.2252635,-116.7544309,92070
parking,Unnamed,33.2287682,-116.7576858,92070
parking,Unnamed,33.2525773,-116.7615689,
parking,Unnamed,33.2524042,-116.7596007,
hotel,Unnamed,34.1927085,-118.5715064,91371
parking,Unnamed,41.6996387,-123.0428309,96085
parking,Unnamed,32.7994246,-116.759759,91901
parking,Unnamed,33.9274321,-117.3968616,92506
parking,Unnamed,38.7738579,-121.3664948,95747
hotel,Century Palm Springs,33.8141509,-116.5349703,99262
hotel,Palm Springs Hotel & Residences / The Resort / Mondrian,33.8266742,-116.53261,92262
hotel,Villa Rosa Inn,33.8032988,-116.5406936,99262
hotel,Casitas Laquita Inn,33.8015872,-116.5422508,92234
parking,Unnamed,37.3264477,-121.8826159,95192
supermarket,Walmart Neighborhood Market,35.3533911,-118.947655,93307
parking,Public Parking,34.0422503,-118.253259,90014
hotel,oceana,34.0214108,-118.5062859,90402
hotel,Venice Admiral Suites,33.9963389,-118.4810035,90291
hotel,Glendeven Inn & Lodge,39.2781046,-123.7903722,95456
parking,Unnamed,33.8291956,-118.0421797,90630
parking,Unnamed,33.8304211,-118.0421046,90630
parking,Unnamed,41.3633161,-124.0240716,95555
hotel,Unnamed,38.9596971,-119.9472327,96151
hotel,Parkside Lone Pine Lodge,38.9608731,-119.9466554,96151
hotel,Tahoe Keys Resort,38.9310462,-120.0049841,96152
supermarket,Smart & Final,35.1221903,-120.6057461,93420
hotel,SpringHill Suites San Diego Downtown/Bayfront,32.7168861,-117.17178,92101
supermarket,Bazaar,34.1792692,-118.5358,91356
hotel,租房子,33.9870413,-117.8925164,91748
hotel,Quality Inn Near Long Beach Airport,33.7902851,-118.1543377,90804
hotel,Unnamed,33.8059011,-117.9142604,92802
hotel,Unnamed,33.884245,-118.3957762,90266
hotel,Unnamed,33.8991744,-118.4169313,90266
supermarket,County Market,37.9946448,-121.781537,94531
supermarket,Supermercado Mi Pueblo,37.7795816,-122.2292107,94601
supermarket,Whole Foods Market,38.4423572,-122.6745352,95405
hotel,the vendange,36.5626695,-121.9154584,92921
hotel,Unnamed,32.7588903,-117.1821737,92108
hotel,Unnamed,32.7610029,-117.1731873,92103
hotel,Unnamed,32.7592826,-117.1690262,92108
hotel,Unnamed,32.7746343,-117.1421177,92108
hotel,Unnamed,32.7851843,-117.2532726,92109
hotel,Unnamed,33.9839067,-118.4576632,90292
parking,Teutonia Peak Trailhead,35.3162637,-115.5525264,
parking,Unnamed,40.9013688,-124.0690645,95521
supermarket,Denise's Farmers Market,37.7786675,-121.317455,95300
supermarket,Casa Maria,37.753871,-122.416268,90103
parking,Unnamed,33.8687212,-118.1163005,90713
supermarket,Greenspot Market,34.0712263,-117.0993453,92359
parking,Unnamed,36.9908597,-122.0030887,95062
parking,Unnamed,36.9912976,-122.0033267,95062
parking,Unnamed,37.1757455,-122.2076292,
supermarket,Santa Fe,36.6941688,-121.6529657,93906
supermarket,Superior Grocers,34.0883604,-117.9590756,91706
parking,Joe's Parking,34.0415648,-118.2523435,90014
mall,Monterey Shore Shopping Center,33.8030201,-116.3908315,92211
parking,Southern California Flower Market Parking Garage,34.0410904,-118.250186,90014
hotel,Beachside Inn,38.9379724,-120.039446,96158
supermarket,El Super,34.0867188,-117.9664702,91706
hotel,Dorrington Hotel,38.301019,-120.2771625,95223
parking,Unnamed,34.0448556,-117.2131914,92318
parking,Unnamed,34.0444063,-117.2129602,92373
parking,Unnamed,34.044763,-117.2137407,92318
parking,Unnamed,34.0461909,-117.2161279,92318
parking,Unnamed,34.0461465,-117.2157014,92318
parking,Unnamed,34.0461865,-117.2153339,92318
parking,Unnamed,34.0460442,-117.2145011,92318
parking,Unnamed,34.0462231,-117.2142597,92318
parking,Unnamed,34.0463098,-117.2144005,92318
parking,Unnamed,34.045562,-117.214025,92318
supermarket,La Reina Supermarket,37.8125392,-121.2767898,95330
supermarket,Sierra Hills Market,38.1378861,-120.457094,95247
supermarket,Sierra Hills Natural Foods,38.13822,-120.4574172,95247
parking,Unnamed,34.2840576,-117.3528374,92325
parking,Unnamed,34.2751459,-117.3089332,92322
parking,Unnamed,34.2766714,-117.3129464,92322
parking,Unnamed,34.273473,-117.3012635,92322
parking,Unnamed,34.3051258,-117.3106186,92325
supermarket,Dehoff's Key Market,37.466883,-122.2417672,94062
supermarket,El Charro Supermarket,37.7788521,-122.2250463,94601
parking,Unnamed,40.3029144,-120.3670257,
mall,Price Center,32.6831708,-115.5014924,92231
mall,Unnamed,32.6933943,-115.4841378,92231
supermarket,Trader Joe's,33.8185754,-118.386094,90277
supermarket,Numero Uno Markets,34.04638,-118.2836939,90075
supermarket,Food 4 Less,32.6804215,-115.5015159,92231
hotel,Hotel 1550,37.6120095,-122.402696,94066
supermarket,Rays Food Place,41.4573132,-122.8938868,96027
supermarket,Mean Gene's Market,41.5512207,-122.9020127,96037
supermarket,Seaid Valley Store,41.8421928,-123.1962556,96086
supermarket,Ray's Food Place,41.0630259,-123.68692,
hotel,Tsewenaldin Inn and Lounge,41.0623363,-123.6859569,
supermarket,Wiley's Supermarket,40.5536542,-123.1800036,96041
supermarket,Parry's Market,41.7998738,-123.376844,
supermarket,Orleans Market,41.3020359,-123.5398022,95556
supermarket,Trinity Center General Store,40.9844935,-122.7052492,96091
supermarket,Erewhon,33.9897279,-118.4622025,90291
supermarket,Vallarta,34.083305,-117.968609,91706
parking,Unnamed,38.1308559,-122.4737031,
parking,Unnamed,37.6529533,-119.0007078,93546
parking,Unnamed,38.4672309,-123.0115548,95462
parking,Unnamed,40.3418397,-123.9370658,95571
supermarket,La Amapola Market,34.0705005,-117.934355,91790
hotel,Mayacamas Ranch,38.5708054,-122.6531112,
parking,Unnamed,34.2033818,-118.2959734,91501
parking,Unnamed,38.3388326,-122.3898558,95452
parking,Unnamed,39.037257,-120.1263069,96142
hotel,Shelter Cove Beachcomber Inn,40.0250601,-124.0672284,95589
parking,Unnamed,40.6970548,-124.2755283,95551
supermarket,Guadalajara Market,37.3970986,-122.0232823,94085
parking,Unnamed,32.7393291,-114.8849228,
parking,Unnamed,33.3280148,-115.9460122,92275
hotel,Lawrence Motel,33.9940694,-118.4721511,90291
hotel,Arrowhead Pine Rose Cabins,34.2382347,-117.2369441,92392
parking,Unnamed,38.8913549,-121.0757612,95603
supermarket,Grocery Outlet,38.5096119,-121.5412946,95831
supermarket,Claros Italian Market,34.1401894,-118.0307174,91006
parking,Unnamed,32.73139,-117.2066429,92147
parking,Overflow Parking,33.1761679,-115.61497,
supermarket,Boron Food Mart,34.9998474,-117.6490823,93516-1645
hotel,Unnamed,34.4341705,-119.7180359,93101
parking,Unnamed,33.3455638,-116.9171118,
supermarket,rose market,37.3126236,-122.0334083,95014
supermarket,Nugget Markets,37.8992939,-122.5002025,94920
parking,Unnamed,40.5327625,-121.5635071,
supermarket,Vicente Foods,34.0524007,-118.4738424,90049
parking,Unnamed,37.8607357,-119.434798,
supermarket,Market,40.266463,-123.8727712,95554
parking,Unnamed,34.301177,-116.8854814,92314
parking,Unnamed,34.3003636,-116.8815951,92314
supermarket,Trader Joe's,37.937841,-122.5149545,94904
supermarket,Woodlands Market,37.9522715,-122.550052,94904
parking,Unnamed,37.2740936,-122.2852649,94021
supermarket,Foods Co,37.9345786,-122.356971,94804
supermarket,Arteagas Food Center,37.3123007,-121.9040832,95125
hotel,Johnny McNally's Lodge,35.9269302,-118.4937392,93238
hotel,Hotel Bellanca,33.344958,-118.3271075,90704
hotel,Pavillon Hotel,33.3430604,-118.324969,90704
hotel,Unnamed,33.9255996,-118.3780931,90304
parking,Unnamed,34.7117344,-120.5784542,93437
parking,Unnamed,34.7113111,-120.5820162,93437
parking,Unnamed,34.7048153,-120.5800903,93437
parking,Unnamed,34.7086983,-120.5909265,93437
parking,Unnamed,34.6769172,-120.4969215,
parking,Unnamed,37.1825179,-122.2097873,
hotel,Hotel la Molienda,7.3474761,-72.9458381,
hotel,Hotel El Santuario,7.3472769,-72.9463092,
supermarket,Lassens Natural Foods & Vitamins,35.2948635,-120.6699953,93407
parking,Gene Marshall Piedra Blanca Trailhead Parking,34.677828,-119.3091552,
supermarket,Las Montañas Supermarket,37.963083,-122.032755,94519
parking,Unnamed,34.5198344,-119.6216685,
supermarket,Bolinas ave Market & Liquor,37.9697304,-122.5613371,94957
parking,Unnamed,37.9429997,-119.0027335,
parking,Parking Lot,33.8003771,-117.9976215,90680
parking,Unnamed,32.9299275,-117.0010835,92145
parking,Unnamed,39.9131682,-120.2063089,
parking,Unnamed,39.9300858,-120.5089372,
parking,Unnamed,37.9358378,-120.3721602,
supermarket,Grocery Outlet,36.6879217,-121.797912,93933
parking,Unnamed,33.3815474,-116.5952391,
supermarket,Solano Market,37.9896271,-122.0414748,94520
parking,Unnamed,39.729093,-121.0124833,95981
mall,Ignacio Center,38.0690002,-122.5409795,94949
mall,Pacheco Plaza,38.0669646,-122.5427713,94949
supermarket,Smart & Final Extra!,33.8718868,-118.3257785,90504
parking,Unnamed,32.8176355,-117.0597692,92120
parking,Unnamed,38.7977038,-121.3329359,95747
parking,Unnamed,38.7981238,-121.3321612,95747
parking,Unnamed,38.7980599,-121.3323112,95747
parking,Unnamed,38.7978137,-121.3327498,95747
parking,Unnamed,38.7978591,-121.3326431,95747
parking,Unnamed,38.7971404,-121.3333149,95747
parking,Unnamed,38.7976402,-121.3333148,95747
parking,Unnamed,38.7971123,-121.3322345,95747
parking,Unnamed,38.7978243,-121.332568,95747
parking,Unnamed,41.1409548,-124.157448,95570
mall,Plaza Bonita,37.9633131,-122.0327683,94519
parking,Unnamed,37.0136376,-122.0360001,95064
parking,Unnamed,33.0701191,-114.6870528,
parking,Unnamed,33.0230814,-114.6095604,
parking,Unnamed,33.9851583,-116.652634,
supermarket,Mi Pueblito Market,37.7528358,-122.4183448,90103
supermarket,Del Valle Produce,38.0343242,-121.9614961,
parking,The Dish parking,37.4106579,-122.1604958,94304
parking,Unnamed,39.8036543,-120.4755666,96122
parking,Unnamed,37.0021634,-122.0142141,95062
parking,Unnamed,37.0016655,-122.0326945,95061
supermarket,Grocery Outlet,37.7797491,-122.487636,94121
supermarket,Walmart Neighborhood Market,34.0012181,-117.8095652,91765
supermarket,Norelpom Natural Foods,40.5542001,-123.1857301,96041
hotel,Marina Del mar condominiums and vacation rentals,33.2041348,-117.3920951,92054
supermarket,Raley's,38.3366712,-121.954517,95687
parking,Unnamed,33.0035519,-117.2724127,92075
parking,Unnamed,36.3956858,-116.838705,
supermarket,Bo's Altadena Market,34.1956892,-118.1503213,91001
hotel,Dancing Coyote Beach,38.0977465,-122.852013,94937
supermarket,Safeway,37.8347336,-122.248783,94611
supermarket,Save Mart,38.0178015,-121.321243,95210
supermarket,Smart & Final Extra!,38.0198085,-121.322596,95210
supermarket,Grocery Outlet,38.2809103,-122.290877,94559
parking,Unnamed,33.1120743,-117.3231455,92011
supermarket,Seaside Market,33.0220057,-117.2820777,92007
supermarket,New California Market,37.7840258,-122.4788199,94121
parking,Unnamed,34.1107086,-117.4440003,92336
parking,Car Parking Juniper,34.1125522,-117.4407368,92336
parking,Unnamed,36.7033152,-119.5495165,93657
parking,Unnamed,32.6828778,-117.001383,91902
parking,Unnamed,36.99636,-122.1731182,95017
parking,Unnamed,38.1715568,-122.2471806,94503
parking,Unnamed,38.1682221,-122.2447983,94503
supermarket,Del Valle Supermercado,37.9542722,-122.0424318,94519
hotel,McGee Creek Lodge,37.585993,-118.7832168,93546
supermarket,Lucky,37.9906166,-121.82394,94509
parking,Unnamed,33.0095179,-117.2672044,92075
supermarket,Silver Creek Community Market,37.2879333,-121.780682,95138
supermarket,Lucky,37.315107,-121.7901923,95148
parking,Unnamed,38.7521239,-121.3087551,95678
supermarket,OakShoreGro,32.6802268,-116.5123297,91906
parking,Unnamed,38.0185282,-121.8202788,94509
parking,Unnamed,33.0989957,-116.469958,
parking,Unnamed,33.096824,-116.4754122,
parking,Unnamed,33.0129843,-116.4536434,
supermarket,Lakshmi Bazaar,37.3088946,-121.9949523,95129
parking,Unnamed,33.029513,-114.6371117,
hotel,Unnamed,36.2876592,-119.1357126,93221
supermarket,Lucky,37.4567615,-122.2297184,94061
supermarket,dd's Discounts,37.3049149,-121.9231145,95126
hotel,Unnamed,35.1249821,-117.9440821,93505
supermarket,Safeway,37.3059439,-121.8906989,95125
supermarket,T&K Food,33.7464425,-117.960637,92844
supermarket,Lucky,38.4426503,-122.6861153,95405
parking,Unnamed,38.6866035,-121.2909961,95610
parking,Unnamed,38.6866091,-121.2908156,95610
parking,Unnamed,38.6864114,-121.2907315,95610
parking,Unnamed,38.6865851,-121.2910812,95610
supermarket,Young's Payless IGA,37.938171,-120.604447,95228
parking,Unnamed,35.0911541,-119.6306364,
parking,Unnamed,37.168145,-122.317658,
supermarket,Smart & Final Extra!,33.9766395,-117.5743409,91752
supermarket,Ralphs,34.1517997,-118.0246613,91006
parking,Unnamed,33.0466214,-116.333011,
parking,Unnamed,33.9530796,-117.5705033,92880
supermarket,Albertsons,33.9594979,-117.591573,92880
supermarket,Ralphs,34.4457583,-118.5521026,91354
parking,Unnamed,33.9859305,-117.5507356,91752
hotel,The Inn at Spanish Bay,36.6121567,-121.9426502,93950
supermarket,Superior,33.7466052,-117.8965434,92703
supermarket,SF Supermarket,33.7611353,-117.956442,92844
supermarket,Bel Air,38.4220022,-121.4454761,95758
parking,Unnamed,37.1011867,-122.27795,
hotel,Hotel Clariana,37.3370316,-121.8881026,95113
hotel,Unnamed,38.5523286,-121.454139,95817
parking,Unnamed,32.8462295,-117.0242987,92071
parking,Unnamed,35.5737428,-115.4317957,
hotel,Northstar Lodge by Welk Resorts,39.275704,-120.1226796,
supermarket,Vons,34.2055759,-118.221471,91020
supermarket,Pavilions,33.6266048,-117.8485703,92660
supermarket,Desert Market,34.8636278,-116.8848053,92327
supermarket,hankook,37.3517059,-122.001804,95051
parking,Unnamed,37.2528363,-122.217908,
parking,Unnamed,37.2525011,-122.2169828,
parking,Unnamed,37.2526038,-122.2166128,
parking,Overflow Parking,37.25483,-122.2164395,
parking,Overflow Parking,37.2560085,-122.2164664,
hotel,Hotel Metropole,33.3445755,-118.32727,90704
supermarket,Lucky,36.5426092,-121.9057099,93921
parking,Unnamed,38.0689317,-120.5402792,95222
parking,Unnamed,38.3399306,-119.8053492,95314
parking,Unnamed,38.3253588,-122.0075565,95696
parking,Unnamed,38.3269581,-122.0075378,95696
mall,Urban Optics,35.2810486,-120.6603616,93410
mall,Mission Mall,35.2796073,-120.6639681,93401
mall,The Network Shopping Center,35.2798562,-120.6635399,93401
parking,Unnamed,38.3108093,-119.7456016,95314
supermarket,Grocery Outlet,38.9206975,-119.992198,96152
supermarket,Walmart,38.704024,-120.8290516,95667
parking,Unnamed,36.9811518,-122.0535102,95064
hotel,Meadow View Inn,38.6105172,-120.5065119,95636
parking,Unnamed,34.0522604,-118.298453,90064
parking,Unnamed,34.0520194,-118.299787,90005
parking,Roble Field Garage,37.4263375,-122.1759606,94305
parking,Unnamed,37.0523677,-118.2268313,
supermarket,ALDI,34.1232915,-118.0564398,91007
hotel,Unnamed,34.4197088,-118.4504344,01387
hotel,Webber Lake Hotel,39.4905481,-120.4151942,
parking,Unnamed,41.2834948,-122.4916414,
parking,Unnamed,37.0620886,-122.1479729,94050
parking,Unnamed,37.0613117,-122.1486354,94050
supermarket,Apni Mandi Farmers Market,37.4184353,-121.874888,95035
supermarket,Groceries,32.709523,-117.063034,92114
supermarket,Ralphs,34.0700195,-118.3436347,90036
supermarket,Food 4 Less,32.7081744,-117.085983,92102
hotel,Airbnb Brita,32.8288569,-117.2660188,92037
parking,Unnamed,37.1193834,-122.1565292,95006
hotel,"Yosemite West Lodging, Inc.",37.651404,-119.7227716,95389
parking,Unnamed,37.4262368,-119.5963264,
supermarket,Los Angeles AFB Commissary,33.9173376,-118.3816915,90245
supermarket,Sprouts Farmers Market,34.0873062,-118.344424,90038
parking,Unnamed,32.8062471,-116.9847745,92020
parking,Parking lot,32.8064272,-116.9862069,92020
supermarket,Grocery Outlet,36.8653702,-119.740142,03619
parking,Unnamed,32.7990695,-117.0360065,92119
parking,Unnamed,32.8035475,-117.0359028,92119
parking,Unnamed,32.7910496,-117.0446951,92119
parking,Unnamed,32.7906911,-117.0470499,92119
parking,Unnamed,32.7908488,-117.049874,92120
parking,Unnamed,41.436714,-122.3853336,96094
parking,Unnamed,41.4394564,-122.3812252,96094
hotel,Deer Mountain Lodge,41.5859902,-122.1937237,
parking,Unnamed,32.7935635,-117.0667399,92120
parking,Unnamed,32.7943337,-117.0657985,92120
supermarket,Dai Thanh Supermarket,37.3967363,-121.873594,95132
parking,Unnamed,40.7290518,-122.8069563,96093
supermarket,Vons,35.1197857,-120.610072,93433
parking,Unnamed,38.7311645,-121.3653103,95843
supermarket,Commissary (military only),36.6448437,-121.8120196,93955
supermarket,Target,33.6495776,-117.8390276,92612
hotel,Olympic Village Inn,39.2001213,-120.239023,96146
supermarket,Trader Joe's,34.0719907,-118.3618302,90036
supermarket,Harvest Market,38.1226968,-122.603007,94945
parking,Unnamed,37.0569784,-121.9615594,95065
parking,Unnamed,35.6688108,-118.3055882,93283
parking,Unnamed,32.8296898,-117.0783193,92124
parking,Unnamed,32.8290927,-117.0770889,92124
parking,Unnamed,32.8289861,-117.0767729,92124
parking,Unnamed,32.9776734,-116.932441,
supermarket,Patel indian Grocery,37.7716357,-121.9474766,94583
parking,Unnamed,37.3919808,-122.2488771,
parking,Unnamed,34.1610062,-118.0689564,91107
hotel,Valentina Suites,35.1428326,-120.641494,93449
supermarket,Trader Joe's,34.0257159,-118.2848075,90089
parking,Plum Canyon Trailhead,33.1103073,-116.4316484,
parking,Unnamed,37.1009177,-122.2780357,
supermarket,Pearson's Grocery,41.1846369,-123.705266,
supermarket,Grocery Outlet,33.3687336,-117.24982,92028
parking,Palmero Parking,37.321446,-121.902133,95110
supermarket,Walmart Neighborhood Market,38.6170218,-121.3990868,95821
supermarket,Trader Joe's,38.6185413,-121.400195,95821
parking,Unnamed,34.0927887,-116.1542433,
parking,Unnamed,32.8027775,-117.026028,92119
parking,Unnamed,41.2835961,-122.3302895,96067
parking,Unnamed,41.2858833,-122.3291712,96067
supermarket,ALDI,32.6508781,-117.0894418,91950
supermarket,On the Blvd Market,34.6980992,-118.1410887,93534
supermarket,Save Mart,38.4807614,-121.410185,95823
parking,Unnamed,32.6302101,-116.9385545,91915
supermarket,Save Mart,38.4248364,-121.373098,95624
parking,Unnamed,36.9958511,-121.9880709,95065
supermarket,Walmart Neighborhood Market,33.9185466,-118.013281,90638
supermarket,Walmart Neighborhood Market,34.2344724,-118.448672,91402
supermarket,Walmart Neighborhood Market,33.8483863,-118.263479,90746
supermarket,Walmart Supercenter,32.962431,-115.545833,92227
supermarket,Walmart Neighborhood Market,33.745448,-116.979639,92543
supermarket,Walmart Neighborhood Market,38.350599,-121.951128,95687
supermarket,Walmart Neighborhood Market,37.3161402,-121.8713473,95112
supermarket,Walmart Neighborhood Market,38.680872,-121.787924,95695
supermarket,Walmart Supercenter,34.071943,-117.963494,91706
supermarket,Walmart Neighborhood Market,34.2757157,-118.707704,93063
supermarket,Walmart Neighborhood Market,35.434523,-119.022288,93308
supermarket,Walmart Neighborhood Market,35.3701262,-119.1474617,93314
supermarket,Walmart Neighborhood Market,35.411874,-119.112528,93312
supermarket,Walmart Neighborhood Market,34.0471887,-117.949791,91744
supermarket,Walmart Supercenter,34.102622,-117.909601,91722
supermarket,Walmart Supercenter,35.391531,-118.960829,93306
supermarket,Walmart Supercenter,35.298796,-119.029215,93307
supermarket,Grocery Outlet,38.6760568,-121.7587008,95695
parking,Unnamed,33.8052702,-118.0590314,90720
hotel,The Cottage Inn,39.1418718,-120.1543864,96145
supermarket,Stater Bros.,34.1343034,-117.2077413,92346
supermarket,Food 4 Less,34.1343346,-117.225236,92346
parking,Unnamed,37.4155004,-122.3145032,
parking,Unnamed,37.0450131,-122.0675093,95018
parking,Unnamed,37.044495,-122.0670587,95018
parking,Unnamed,37.0301435,-122.1015224,95060
supermarket,Baja Ranch Market,34.1583986,-118.1406943,91188
parking,Unnamed,37.3921746,-121.4895466,95440
parking,Unnamed,34.1278936,-117.2388411,92404
parking,Unnamed,34.128227,-117.2331019,92369
parking,Unnamed,33.9127825,-117.2890638,92518
parking,Sand Flat Trailhead,41.359187,-122.246971,
supermarket,Imwalle Gardens,38.4336678,-122.7311992,95401
parking,Unnamed,38.5770766,-121.3294534,95827
parking,Unnamed,38.5741053,-121.3308348,95827
parking,Unnamed,38.574185,-121.3316207,95827
parking,Unnamed,38.5734972,-121.3297378,95827
parking,Unnamed,38.5729771,-121.3297458,95827
parking,Unnamed,38.5684737,-121.3600947,95864
parking,Unnamed,35.3771518,-117.980478,
supermarket,Grocery Outlet,34.4375876,-119.7261554,93105
parking,Unnamed,37.7604324,-121.9502576,94583
parking,Unnamed,37.7613747,-121.9483723,94583
parking,Unnamed,39.7689745,-120.5237424,96106
parking,Unnamed,39.7689188,-120.5241528,96106
parking,Unnamed,39.7681911,-120.525097,96106
parking,Unnamed,39.7683704,-120.5251586,96106
parking,Unnamed,39.7692549,-120.5238444,96106
supermarket,Save Mart,37.5930719,-120.9399246,95307
parking,Unnamed,33.9688372,-118.4271893,90096
parking,Unnamed,33.9686848,-118.4263874,90202
parking,Unnamed,34.4521463,-118.6360958,91384
parking,Unnamed,33.6042365,-117.174521,95262
parking,Unnamed,37.8120316,-122.1975688,94613
parking,Unnamed,37.4720652,-122.2174059,94061
parking,Unnamed,37.6471439,-122.1191029,94545
parking,Unnamed,37.7714387,-122.2550884,94501
parking,Unnamed,37.7705891,-122.2552518,94501
supermarket,Seafood City Market,38.122467,-122.2575771,94590
supermarket,El Super,34.04151,-118.1918603,90063
parking,Gray Rock Lakes Trailhead,41.2220182,-122.4421752,
parking,South Soapstone Trailhead,41.1772874,-122.4083387,
parking,Soapstone Trailhead,41.2039576,-122.4473875,
parking,Red Barn Trailhead,41.1522025,-122.3402631,96017
parking,Unnamed,41.1484105,-122.3213924,96017
parking,Unnamed,41.1498476,-122.3064834,96017
parking,Unpaved Circle parking,37.6135621,-120.9257195,95319
supermarket,Food 4 Less,33.9706149,-118.1656423,90201
supermarket,Trader Joe's,34.4284056,-118.5381487,91350
parking,Unnamed,33.6814179,-117.88443,92626
parking,Unnamed,34.0076476,-118.8067063,
supermarket,Vallarta,36.7874014,-119.752607,93726
hotel,River Terrace Inn,38.3050542,-122.2831207,94559
parking,Unnamed,32.5758114,-116.6681152,91980
parking,pear parking,33.0142641,-117.0855442,92127
parking,Unnamed,32.6056682,-116.8439259,
parking,Unnamed,32.6446132,-116.8567742,
supermarket,Save Mart,37.9746122,-120.365691,95370
parking,Unnamed,38.7523202,-121.3556488,95747
parking,Unnamed,34.406248,-119.7349015,93109
parking,Unnamed,33.812459,-118.1674038,90755
supermarket,Unnamed,33.9176645,-117.9666117,90631
supermarket,La Bodega,33.7824892,-118.1577069,90804
parking,Unnamed,37.0437307,-122.065045,95018
parking,Unnamed,37.0437446,-122.065477,95018
parking,Unnamed,37.0438902,-122.06543,95018
parking,Unnamed,37.0440882,-122.065202,95018
parking,Unnamed,37.0442745,-122.064569,95018
parking,Boat/RV Parking,37.0476827,-122.0659617,95018
supermarket,Smart & Final,37.9569805,-122.5066316,94901
parking,Unnamed,34.2494834,-118.2537595,91214
supermarket,Smart & Final,33.8018525,-117.943391,92840
supermarket,Stater Bros.,33.7170308,-117.9353115,92708
supermarket,Food 4 Less,32.8157132,-115.572594,92243
parking,Lot D,32.8270837,-115.5057913,92251
parking,Unnamed,32.6272842,-117.1066039,91932
parking,Unnamed,36.9605161,-122.0622665,95064
parking,Unnamed,33.2733357,-117.2918921,92057
parking,Unnamed,33.6995836,-117.9989407,92648
parking,Unnamed,33.9318178,-117.5999665,92878
supermarket,El Sol Market,32.7953109,-115.5822245,92243
parking,Unnamed,37.6149928,-122.0286222,94587
parking,Unnamed,37.6142167,-122.0277127,94587
supermarket,Apple Tree Supermarket,32.7466896,-117.250436,92017
parking,Unnamed,36.0339999,-121.4704017,
mall,Ojai Arcade,34.4479333,-119.2448829,93023
supermarket,Pierre Lafond,34.4374967,-119.6316755,93108
parking,Unnamed,33.6586541,-118.002934,92648
hotel,Unnamed,32.7541895,-117.2494519,92017
supermarket,Olive Tree Market,32.7429768,-117.2493095,92017
supermarket,Chautauqua Natural foods,40.1004939,-123.793468,95542
supermarket,SF Supermarket,38.5207448,-121.513205,95822
supermarket,Sprouts Farmers Market,34.0201735,-117.811487,91765
parking,Unnamed,37.763441,-122.484251,94122
hotel,Nautical,41.9901303,-124.2083172,95567
parking,Manchester Grand Hyatt San Diego Parking Garage,32.7102014,-117.1676682,92101
supermarket,Grocery Outlet,38.6123145,-121.4996454,95833
parking,Unnamed,37.2629881,-119.70466,
parking,Unnamed,32.8575383,-117.1852012,92122
supermarket,T & Y Market,38.6195711,-121.4577017,95815
hotel,Weaverville Hotel,40.7339859,-122.940732,
parking,Mission Trails Regional Park - West Sycamore Parking Lot,32.9295607,-117.0013872,92145
parking,Unnamed,32.915775,-116.9376882,
parking,Unnamed,32.9144496,-116.9345006,
parking,Unnamed,41.6094011,-124.1046121,75548
parking,Unnamed,41.5989705,-124.1007253,75548
parking,Unnamed,41.5995345,-124.100132,75548
parking,Unnamed,41.5982002,-124.100412,75548
parking,Unnamed,41.5938839,-124.0988687,75548
mall,Napa Town Centre,38.299346,-122.2864826,94559
supermarket,Stater Bros.,34.4040865,-118.4649144,91321
supermarket,Safeway,39.7623124,-121.8226255,95926
parking,Unnamed,32.8338879,-117.0042656,92071
parking,Unnamed,32.8340936,-117.0048282,92071
supermarket,FoodMaxx,39.131269,-123.196676,95482
parking,Unnamed,36.6067859,-118.7478304,93262
supermarket,Northgate Market,33.8377529,-117.8885064,92806
