Latitude,Longitude,Details,Required Chargers
34.1217115,-117.3235343,Vehicles Nearby: 1346,85
33.606232,-117.889651,Vehicles Nearby: 12936,809
34.261092,-116.809496,Vehicles Nearby: 70,5
33.9258238,-118.2376001,Vehicles Nearby: 7092,444
38.157794,-121.520223,Vehicles Nearby: 27,2
37.247137,-122.273493,Vehicles Nearby: 87,6
36.503322,-119.286328,Vehicles Nearby: 6,1
37.914513,-122.64689,Vehicles Nearby: 2871,180
36.789273,-119.140345,Vehicles Nearby: 23,2
38.156411,-121.1534949,Vehicles Nearby: 359,23
34.2382347,-117.2369441,Vehicles Nearby: 519,33
33.346808,-116.853215,Vehicles Nearby: 58,4
38.433216,-122.869001,Vehicles Nearby: 1860,117
37.952451999999994,-121.329655,Vehicles Nearby: 1066,67
38.490508,-121.284171,Vehicles Nearby: 3430,215
37.438672,-122.011582,Vehicles Nearby: 23798,1488
45.550024,-122.559297,Vehicles Nearby: 7,1
34.421964,-119.593483,Vehicles Nearby: 1790,112
38.910748,-120.908621,Vehicles Nearby: 63,4
37.608303,-120.685156,Vehicles Nearby: 140,9
47.685746,-122.281589,Vehicles Nearby: 47,3
40.244215,-123.888871,Vehicles Nearby: 8,1
38.065529,-120.170699,Vehicles Nearby: 38,3
47.615192,-122.350581,Vehicles Nearby: 57,4
38.756184,-122.195438,Vehicles Nearby: 12,1
38.426699,-120.825717,Vehicles Nearby: 83,6
38.231547,-122.928226,Vehicles Nearby: 45,3
34.270601,-116.949309,Vehicles Nearby: 59,4
32.846363,-116.557729,Vehicles Nearby: 32,2
38.833555,-121.498099,Vehicles Nearby: 9,1
39.311704,-120.328125,Vehicles Nearby: 22,2
38.318624,-121.554752,Vehicles Nearby: 26,2
40.557483,-124.081215,Vehicles Nearby: 91,6
36.82815,-121.776583,Vehicles Nearby: 74,5
47.499429,-122.110157,Vehicles Nearby: 11,1
39.243304,-120.071406,Vehicles Nearby: 72,5
36.15118,-119.049222,Vehicles Nearby: 64,4
47.618337,-122.205341,Vehicles Nearby: 42,3
33.915839,-116.559873,Vehicles Nearby: 1314,83
38.689261,-120.054975,Vehicles Nearby: 7,1
39.038809,-120.97753,Vehicles Nearby: 173,11
47.841376,-122.198939,Vehicles Nearby: 9,1
39.244183,-123.563531,Vehicles Nearby: 11,1
37.833901,-122.165034,Vehicles Nearby: 15353,960
37.826372,-121.622546,Vehicles Nearby: 3227,202
34.253816,-117.150891,Vehicles Nearby: 195,13
37.203158,-119.249243,Vehicles Nearby: 9,1
45.482433,-122.598605,Vehicles Nearby: 7,1
39.449004,-121.330521,Vehicles Nearby: 108,7
35.2603549,-118.913783,Vehicles Nearby: 189,12
45.46019,-122.804198,Vehicles Nearby: 10,1
34.254361,-117.326453,Vehicles Nearby: 865,55
47.675982,-122.193578,Vehicles Nearby: 38,3
37.583767,-119.976728,Vehicles Nearby: 75,5
33.7215827,-118.0750655,Vehicles Nearby: 10566,661
47.586092,-122.037436,Vehicles Nearby: 7,1
34.236643,-117.062838,Vehicles Nearby: 61,4
47.567779,-122.232795,Vehicles Nearby: 42,3
34.21474,-117.192326,Vehicles Nearby: 1324,83
38.012599,-122.687478,Vehicles Nearby: 281,18
32.9299275,-117.0010835,Vehicles Nearby: 6202,388
47.687761,-122.38487,Vehicles Nearby: 37,3
38.078402,-120.443443,Vehicles Nearby: 83,6
47.839223,-122.285464,Vehicles Nearby: 9,1
37.974295,-121.651441,Vehicles Nearby: 3654,229
38.193762,-120.875928,Vehicles Nearby: 123,8
37.052216,-122.0736959,Vehicles Nearby: 2998,188
32.5779888,-116.6284338,Vehicles Nearby: 11,1
47.47202,-122.2219,Vehicles Nearby: 7,1
38.287346,-122.968556,Vehicles Nearby: 126,8
45.369302,-122.762307,Vehicles Nearby: 6,1
45.517009,-122.859817,Vehicles Nearby: 12,1
40.79088,-124.204748,Vehicles Nearby: 183,12
39.379346,-121.19231,Vehicles Nearby: 16,1
47.631863,-122.344267,Vehicles Nearby: 62,4
47.210957,-122.481577,Vehicles Nearby: 7,1
38.38903,-121.500428,Vehicles Nearby: 4234,265
47.545269,-121.939288,Vehicles Nearby: 7,1
38.024885,-122.759933,Vehicles Nearby: 107,7
45.454231,-122.698526,Vehicles Nearby: 14,1
36.624716,-121.646487,Vehicles Nearby: 937,59
45.601815,-122.700798,Vehicles Nearby: 11,1
34.2382347,-117.2369441,Vehicles Nearby: 519,33
45.413498,-122.725171,Vehicles Nearby: 9,1
47.742239,-122.376608,Vehicles Nearby: 9,1
47.557085,-122.007748,Vehicles Nearby: 9,1
47.715769,-122.213748,Vehicles Nearby: 18,2
38.379703,-120.448,Vehicles Nearby: 10,1
32.817225,-115.700076,Vehicles Nearby: 167,11
41.544675,-122.934665,Vehicles Nearby: 10,1
47.585627,-122.29196,Vehicles Nearby: 52,4
35.403611,-118.756525,Vehicles Nearby: 453,29
45.581132,-122.637305,Vehicles Nearby: 11,1
40.726752,-124.217378,Vehicles Nearby: 14,1
47.651371,-122.407349,Vehicles Nearby: 38,3
38.732368,-121.810263,Vehicles Nearby: 345,22
38.493179,-122.777546,Vehicles Nearby: 2192,137
45.544163,-122.726626,Vehicles Nearby: 12,1
36.803197,-120.018564,Vehicles Nearby: 305,20
38.0490224,-122.1971082,Vehicles Nearby: 5285,331
40.0326086,-122.1173598,Vehicles Nearby: 12,1
37.6336527,-122.400694,Vehicles Nearby: 18559,1160
39.184728,-122.969574,Vehicles Nearby: 8,1
36.547067,-119.335641,Vehicles Nearby: 107,7
38.461425,-123.047186,Vehicles Nearby: 216,14
45.502847,-122.770212,Vehicles Nearby: 13,1
37.1024094,-122.1217967,Vehicles Nearby: 2142,134
37.943257,-122.492151,Vehicles Nearby: 7803,488
38.524077,-122.968774,Vehicles Nearby: 258,17
47.716513,-122.295829,Vehicles Nearby: 25,2
47.512527,-122.190248,Vehicles Nearby: 15,1
39.24905,-120.060428,Vehicles Nearby: 72,5
38.240419,-121.587535,Vehicles Nearby: 43,3
37.63929,-120.903049,Vehicles Nearby: 1131,71
47.63714,-122.321891,Vehicles Nearby: 65,5
47.203279,-122.567719,Vehicles Nearby: 6,1
45.61951,-122.577179,Vehicles Nearby: 8,1
38.436774,-120.857624,Vehicles Nearby: 41,3
45.482541,-122.643935,Vehicles Nearby: 14,1
47.63281,-122.288511,Vehicles Nearby: 76,5
37.2740936,-122.2852649,Vehicles Nearby: 96,6
47.678255,-122.338152,Vehicles Nearby: 61,4
45.538194,-122.600014,Vehicles Nearby: 11,1
36.597004,-121.874136,Vehicles Nearby: 2061,129
38.549422,-122.476382,Vehicles Nearby: 387,25
45.544236,-122.643468,Vehicles Nearby: 14,1
47.754413,-122.300477,Vehicles Nearby: 16,1
47.659861,-122.284977,Vehicles Nearby: 72,5
47.622542,-122.04421,Vehicles Nearby: 7,1
37.2274582,-121.7525424,Vehicles Nearby: 3085,193
34.022826,-118.2920912,Vehicles Nearby: 21239,1328
47.614533,-122.168798,Vehicles Nearby: 40,3
47.740485,-122.342826,Vehicles Nearby: 14,1
47.809708,-122.280394,Vehicles Nearby: 9,1
36.389827,-119.219896,Vehicles Nearby: 304,19
38.4672309,-123.0115548,Vehicles Nearby: 218,14
45.520562,-122.710231,Vehicles Nearby: 13,1
34.2189597,-118.230913,Vehicles Nearby: 14117,883
47.610902,-122.336422,Vehicles Nearby: 55,4
34.1770427,-119.2162359,Vehicles Nearby: 2454,154
47.555647,-122.37959,Vehicles Nearby: 30,2
34.2351727,-118.5277448,Vehicles Nearby: 17770,1111
34.1017097,-117.2888692,Vehicles Nearby: 2543,159
37.840961,-122.109502,Vehicles Nearby: 11582,724
