Latitude,Longitude,Details,Required Chargers
38.0161184,-122.6618664,Vehicles Nearby: 652,11
37.203158,-119.249243,Vehicles Nearby: 9,1
39.449004,-121.330521,Vehicles Nearby: 108,2
34.236643,-117.062838,Vehicles Nearby: 61,1
34.2371417,-116.840455,Vehicles Nearby: 120,2
39.186791,-123.558382,Vehicles Nearby: 11,1
32.9299275,-117.0010835,Vehicles Nearby: 6202,93.0
38.078402,-120.443443,Vehicles Nearby: 83,2
38.287346,-122.968556,Vehicles Nearby: 126,2
37.052216,-122.0736959,Vehicles Nearby: 2998,31.0
37.974295,-121.651441,Vehicles Nearby: 3654,58
38.193762,-120.875928,Vehicles Nearby: 123,2
39.379346,-121.19231,Vehicles Nearby: 16,1
38.38903,-121.500428,Vehicles Nearby: 4234,67
40.726752,-124.217378,Vehicles Nearby: 14,1
32.817225,-115.700076,Vehicles Nearby: 167,3
35.403611,-118.756525,Vehicles Nearby: 453,8
32.5779888,-116.6284338,Vehicles Nearby: 11,1
41.544675,-122.934665,Vehicles Nearby: 10,1
36.803197,-120.018564,Vehicles Nearby: 305,5
38.732368,-121.810263,Vehicles Nearby: 345,6
39.184728,-122.969574,Vehicles Nearby: 8,1
38.379703,-120.448,Vehicles Nearby: 10,1
37.6336527,-122.400694,Vehicles Nearby: 18559,200.0
38.0490224,-122.1971082,Vehicles Nearby: 5285,83
40.0326086,-122.1173598,Vehicles Nearby: 12,1
38.461425,-123.047186,Vehicles Nearby: 216,4
36.547067,-119.335641,Vehicles Nearby: 107,2
37.1024094,-122.1217967,Vehicles Nearby: 2142,34
38.524077,-122.968774,Vehicles Nearby: 258,5
37.943257,-122.492151,Vehicles Nearby: 7803,82.0
38.240419,-121.587535,Vehicles Nearby: 43,1
37.63929,-120.903049,Vehicles Nearby: 1131,18
38.436774,-120.857624,Vehicles Nearby: 41,1
37.2740936,-122.2852649,Vehicles Nearby: 96,2
37.2274582,-121.7525424,Vehicles Nearby: 3085,10.0
38.549422,-122.476382,Vehicles Nearby: 387,7
34.022826,-118.2920912,Vehicles Nearby: 21239,317.0
39.243304,-120.071406,Vehicles Nearby: 72,2
36.389827,-119.219896,Vehicles Nearby: 304,5
38.4672309,-123.0115548,Vehicles Nearby: 218,4
34.2189597,-118.230913,Vehicles Nearby: 14117,218.0
34.1770427,-119.2162359,Vehicles Nearby: 2454,37.0
34.2351727,-118.5277448,Vehicles Nearby: 17770,225.0
37.840961,-122.109502,Vehicles Nearby: 11582,181
